,neg,neu,pos,nns,FRS,Dugast,Herdan,Maas,Summer,cttr,rttr,label
905,0.11,0.705,0.185,11541,71.18,54.61015069802038,0.7985481442499694,0.018311613998828427,0.9061890658474392,18.875201032509487,26.693565292693563,Literary
906,0.093,0.718,0.189,19113,81.83,54.6224126322839,0.7897306234133693,0.01830750330879677,0.9032954579718762,19.709573759699015,27.87354651955922,Literary
907,0.125,0.683,0.193,22587,73.41,51.55214182139035,0.7734706063093132,0.019397836145482388,0.8954851152966263,17.23663013217645,24.376276102532692,Literary
908,0.122,0.719,0.159,18624,79.9,51.40546401465554,0.7783395456635326,0.019453184971054888,0.8970084596673925,16.860652419435176,23.844563322023966,Literary
909,0.13,0.67,0.2,24170,67.49,58.151214997192376,0.7991834257270624,0.01719654524928295,0.9087902092442138,23.271024740127935,32.910198797808754,Literary
910,0.123,0.683,0.194,19750,67.72,52.86671808174346,0.7822175132563594,0.018915492322670424,0.8994798985280827,18.223688609340435,25.77218758779333,Literary
911,0.123,0.728,0.148,19070,76.15,58.04683397288768,0.804283791648326,0.017227468434662198,0.9103750183994358,22.427887986275444,31.71782336557534,Literary
912,0.121,0.683,0.196,11614,70.36,54.4339821894313,0.7977600134198546,0.0183708771575811,0.9058037458711165,18.753592899579438,26.521585421809018,Literary
913,0.15,0.692,0.158,25826,76.76,47.19511495608592,0.7490958133546318,0.02118863363147816,0.8831171503179007,13.505304172487428,19.099384324705667,Literary
914,0.112,0.729,0.158,5308,65.96,65.27437712224119,0.8457700611498792,0.015319947031088039,0.9274634922158778,22.97449342987649,32.4908401971829,Literary
915,0.11,0.716,0.175,13405,75.64,54.787541284440024,0.7981064927219351,0.018252324827068043,0.9061709470575852,19.122325255432802,27.043051720342632,Literary
916,0.099,0.69,0.211,6893,83.15,51.325616259924416,0.7983906417656704,0.01948344847796422,0.9036458023337536,15.503884114167555,21.925803183716535,Literary
917,0.102,0.709,0.189,18585,64.54,64.55823484683489,0.8249352530847978,0.015489890675798536,0.9206379821395959,27.82132291372135,39.34529218774608,Literary
918,0.107,0.675,0.218,10451,76.96,51.59875610277771,0.7891511836620527,0.019380312153419663,0.9007922477028656,16.43243802090361,23.238976712017184,Love and Romance
919,0.115,0.689,0.196,35080,68.44,55.61672319789161,0.7841839248108468,0.017980203480199086,0.9021744442184192,21.42334475958271,30.29718471039644,Literary
920,0.125,0.71,0.165,31163,78.48,53.44016882634281,0.7770748640410862,0.01871251573417672,0.8982022263632111,19.187571245139385,27.13532348387613,Literary
921,0.13,0.616,0.254,17536,63.22,56.57762545511522,0.7983753713971203,0.017674831560284036,0.9074972082954599,21.2663575833374,30.075171316631668,Literary
922,0.127,0.703,0.169,34272,70.77,53.68644558613692,0.7771236406309439,0.01862667548730816,0.8984071175509406,19.47891457537457,27.54734517280167,Literary
923,0.132,0.668,0.199,33048,73.41,54.41840721173526,0.7806611049550031,0.01837613504763424,0.9001380769067677,20.154305401711834,28.50249203931021,Literary
924,0.107,0.722,0.171,7277,76.56,50.02206618360928,0.7898842683207485,0.019991177420169617,0.8997312934415034,14.883194661175164,21.04801574127276,Literary
925,0.12,0.698,0.182,11655,73.61,50.373566010183666,0.7816348638185266,0.01985168172921959,0.8972560817851826,15.663954848357438,22.152177386946885,Literary
926,0.114,0.69,0.196,36112,60.48,56.433137986270985,0.7872126895533732,0.01772008496573909,0.9037426158387548,22.25017363544362,31.46649732040064,Literary
927,0.098,0.742,0.159,18521,72.39,47.04760665407781,0.7555761639102515,0.02125506632787081,0.8852418958125644,13.362321873723172,18.897176818613975,Literary
928,0.166,0.621,0.213,3351,27.87,58.66433618147297,0.8354936181158158,0.017046131689048484,0.9207187901577207,18.014202519200825,25.475929517989382,Literary
929,0.126,0.709,0.166,20341,73.61,48.732876113812836,0.7655936396621783,0.020520028361645584,0.8903359590661488,14.693147120463555,20.77924793170275,Literary
930,0.146,0.709,0.145,178,71.89,62.25062870438901,0.8908691161202515,0.016064094786073936,0.9396867992326813,10.062166630970541,14.230052516376533,Detective and Mystery
931,0.105,0.727,0.168,15499,74.53,56.91629847477134,0.8036543340600268,0.0175696597775637,0.9094395542179491,21.0488332741872,29.767545488485613,Literary
932,0.08,0.801,0.118,16315,73.61,48.885442329728484,0.770031463679364,0.020455987556685654,0.8920000492005294,14.719171170536704,20.816051496264073,Detective and Mystery
933,0.129,0.67,0.202,14293,73.51,51.51806244717648,0.7816309760350689,0.019410667880325267,0.8982084560238666,16.80641284670282,23.767856982648542,Literary
934,0.132,0.695,0.172,19338,72.19,48.016810239872775,0.7612892916496814,0.020826039776578247,0.8881769380418973,14.130808280266013,19.983980717246226,Sea and Adventure
935,0.118,0.667,0.215,23452,63.06,48.7414669429551,0.7582420036109517,0.02051641164535234,0.8878050337119848,14.82710693831387,20.96869572291969,Literary
936,0.126,0.725,0.149,20224,72.5,60.11819634146351,0.810091174125194,0.01663389890009558,0.9135114131449876,24.37919068418079,34.477382105248296,Sea and Adventure
937,0.098,0.734,0.168,13211,80.92,49.74672868022953,0.7774977088670001,0.020101824311463165,0.8953155969149061,15.256143236375186,21.57544467438835,Literary
938,0.111,0.726,0.163,18362,77.16,54.72746630998489,0.792062213123428,0.018272360615707008,0.9041407162115479,19.630168485365473,27.76125050367277,Literary
939,0.095,0.679,0.226,15566,60.38,48.42733535658103,0.7659595720904007,0.020649494601278018,0.8901781215884741,14.408236793693373,20.376323883524204,Literary
940,0.119,0.745,0.136,22876,76.35,51.46625227307991,0.7739775376902545,0.01943020825946293,0.8955856782528029,17.123950197849254,24.216922611199863,Detective and Mystery
941,0.098,0.77,0.132,17186,82.54,51.63293246231033,0.7819055687970555,0.01936748412904795,0.8983942535385592,16.910321142107154,23.914805503252424,Detective and Mystery
942,0.115,0.748,0.137,4740,63.8,43.89567557723822,0.7686483910218102,0.022781287378534906,0.8864876041084991,10.822646793330367,15.305533875901492,Literary
943,0.098,0.753,0.149,5104,69.69,43.5083255432248,0.7645527353697099,0.022984106777598615,0.8846150673005332,10.627898433256178,15.030118103834655,Literary
944,0.099,0.67,0.231,22198,64.95,46.426014022549644,0.7477035250622718,0.021539647998087635,0.8818435373768654,12.868821459794011,18.199261840198623,Literary
945,0.11,0.742,0.149,20907,74.12,63.605895112494856,0.8196383875641483,0.01572181317834419,0.9184840235939499,27.6696943212725,39.130856975861384,Sea and Adventure
946,0.106,0.731,0.163,24351,71.58,63.43115347068046,0.8180358966988374,0.015765124001130237,0.9178870407626136,27.7783821716212,39.28456480788969,Sea and Adventure
947,0.112,0.737,0.151,35667,70.36,52.19379491628344,0.7674884355457412,0.019159365621985454,0.8939839162467015,18.166429557965387,25.691211060770115,Literary
948,0.107,0.654,0.239,29040,70.77,47.719724878347435,0.7488853329310342,0.020955694999275753,0.8835637243602776,13.955168252221696,19.735588207490363,Literary
949,0.103,0.659,0.238,28937,64.54,46.30347657300688,0.741091620590036,0.0215966504895868,0.8793724900619302,12.726915576578905,17.998576615575285,Literary
950,0.11,0.662,0.228,22026,58.45,46.59038249660062,0.7489688217819883,0.021463657227389434,0.8824593194291038,13.004244119017443,18.39077840152503,Literary
951,0.11,0.7,0.191,6245,72.39,55.74738342366869,0.8154861996989032,0.017938061637802892,0.9124889191514368,18.14814648881264,25.6653548964125,Christmas Stories
952,0.105,0.738,0.156,8508,75.64,55.176509238757674,0.8065928125723062,0.018123654681974143,0.9092168678470095,18.63873363458497,26.359149891489636,Detective and Mystery
953,0.127,0.742,0.131,17481,61.09,57.696584244388475,0.8036314327798312,0.017332048562255387,0.9099401471724167,22.05431943063497,31.18951764771245,Detective and Mystery
954,0.137,0.716,0.147,18322,61.8,58.92710057640176,0.806784746359669,0.01697012054247354,0.9117321443740591,23.251259968268105,32.88224718938738,Detective and Mystery
955,0.124,0.722,0.154,19219,59.57,55.4688985073218,0.7930364412028281,0.018028120747124655,0.9049884613333247,20.440059229089556,28.906608977487796,Detective and Mystery
956,0.104,0.722,0.174,17135,64.14,61.46404025292816,0.8165767834683002,0.01626967566539624,0.9163529808871707,25.09055619167032,35.483404853744396,Detective and Mystery
957,0.111,0.676,0.212,19659,57.23,60.422921391889076,0.8106572011244009,0.016550010773465115,0.9138714998355714,24.718332648304806,34.95700127048232,Literary
958,0.102,0.74,0.158,20343,79.4,54.460922822862145,0.7895847507941078,0.018361789484408263,0.9031298066532939,19.52891928539343,27.618062511892884,Literary
959,0.109,0.758,0.132,45138,67.22,60.96707374287556,0.7993265103776439,0.016402296167558103,0.9105580240515387,27.536964052811406,38.94314803006628,Sea and Adventure
960,0.137,0.736,0.127,11337,74.02,50.96345317894836,0.7851016152054154,0.019621904278909287,0.8989178085960081,16.052249101703634,22.701308386220614,Detective and Mystery
961,0.093,0.787,0.119,3240,94.76,46.73716201712825,0.7993520129025471,0.021396249939898356,0.8999462887048533,11.712597994672572,16.56411493468987,Literary
962,0.094,0.781,0.125,482,88.23,49.13531841796088,0.8485784376652574,0.020351959287078943,0.9181854961091516,9.458379949149748,13.376169202165318,Literary
963,0.108,0.712,0.181,31610,57.13,60.89266083414504,0.8038745292881564,0.016422340332995573,0.9119749103458719,26.641733123614085,37.67710030853956,Literary
964,0.098,0.756,0.145,13500,63.02,60.02301052345745,0.8153538286229252,0.016660277304971105,0.9151359791727637,23.301061365966707,32.95267700143787,Sea and Adventure
965,0.103,0.734,0.164,17813,75.24,55.01359050048806,0.7939459970709043,0.018177326564262852,0.9049656814892916,19.79700736542656,27.997196310586293,Literary
966,0.06,0.843,0.097,1463,72.5,41.983448654198455,0.7855566786813276,0.023818910357665375,0.8901681650324775,9.247129928223611,13.077416557519978,Literary
967,0.084,0.809,0.107,3603,86.81,45.71241474055229,0.7928114714691327,0.02187589532680894,0.8967328062187458,11.321115468159865,16.010475036263514,Literary
968,0.111,0.744,0.145,15024,73.31,54.92921622444532,0.7955436170997688,0.018205247930607953,0.9054306750016885,19.54202132432794,27.63659159304881,Detective and Mystery
969,0.106,0.722,0.172,12633,68.64,52.040854743064905,0.7875742272082943,0.019215672089499307,0.9006196708413917,16.988002827608437,24.024663996436338,Literary
970,0.125,0.708,0.168,33408,67.83,52.8037498922213,0.7731887718294379,0.018938048946166103,0.8964004226144044,18.639205613691487,26.359817370743233,Literary
971,0.107,0.706,0.187,69862,72.8,51.228181384774054,0.7502373456456337,0.0195205055687809,0.8872653901351797,17.377649350540956,24.57570739369903,Literary
972,0.109,0.718,0.173,20866,35.14,53.88376271472843,0.7848496060130604,0.01855846640284204,0.9011336690451319,19.215553262765027,27.174896032704876,Literary
973,0.104,0.758,0.139,16791,70.57,52.09662637475273,0.7815279958588844,0.01919510090358987,0.8986414377595743,17.421076301962607,24.637122377372044,Detective and Mystery
974,0.116,0.747,0.137,11729,80.72,50.11108591519053,0.7812507224801839,0.01995566413572496,0.896902024736746,15.431801448290924,21.823862900021794,Detective and Mystery
975,0.1,0.785,0.115,3779,69.75,55.671725299182555,0.8243219084839579,0.017962439544058524,0.9152794831254318,16.867568701002668,23.854344421217906,Literary
